,time,open,high,low,close,vol_,volume,btc_RSI,btc_MACD,btc_macsignal,btc_macdhist,btc_ADX,btc_Aroon,btc_Trendmode,btc_two_crows,btc_THREE_BLACK_CROWS,btc_THREE_INSIDE_UP_DOWN,CDL_3_LINE_STRIKE,CDL_3_OUTSIDE,CDL_3_STARS_IN_SOUTH,CDL_3_WHITE_SOLDIERS,CDL_ABANDONED_BABY,CDL_ADVANCE_BLOCK,btc_CDL_BELT_HOLD,btc_CDL_BREAK_AWAY,btc_CDL_CLOSING_MARUBOZU
4103,1664502600,19488.6,19491.8,19480.1,19485.4,0.0703244,1370.408645821,48.1948155439412,-4.23609543753264,-0.8187459199151558,-3.417349517617484,20.449205081625024,-42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
4104,1664502900,19485.4,19516.9,19485.3,19514.1,1.07180302,20903.797942748,52.02599362941115,-2.744398100323451,-1.2038763559968149,-1.5405217443266364,20.704107726670706,-14.285714285714286,1,0,0,0,0,0,0,0,0,0,100,0,100
4105,1664503200,19514.1,19514.1,19491.0,19507.9,0.28666354,5593.475713733,51.14602840974296,-1.8876592682390765,-1.340632938445267,-0.5470263297938094,20.94080303992741,-14.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,1664503500,19504.7,19505.9,19475.6,19501.5,0.66192366,12900.974850104,50.20209804021013,-1.5607685089817096,-1.3846600525525556,-0.17610845642915396,20.572117537060837,-14.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
4107,1664503800,19501.5,19503.6,19470.4,19470.4,0.90467116,17628.67228825,45.78055185795204,-3.1259967292389774,-1.73292738788984,-1.3930693413491375,20.03470386642062,-14.285714285714286,1,0,0,0,0,0,0,0,0,0,-100,0,-100
4108,1664504100,19470.4,19486.0,19443.0,19443.0,4.9020366,95466.224797341,42.24991542002007,-5.974873728417151,-2.5813166559953022,-3.393557072421849,18.62483489627195,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,-100
4109,1664504400,19442.9,19442.9,19358.0,19394.6,32.45508216,629556.051603595,36.844553740739315,-11.07014664154849,-4.27908265310594,-6.79106398844255,19.329893487864755,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,-100,0,0
4110,1664504700,19390.5,19423.5,19390.2,19419.3,0.42517012,8252.519729425,40.99347532088754,-13.58590740747968,-6.140447603980688,-7.445459803498993,19.984590751486646,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,100,0,0
4111,1664505000,19418.9,19423.4,19361.5,19379.0,2.4765137,47993.44009653,36.75128872901418,-17.858694121794542,-8.484096907543458,-9.374597214251084,21.10178947523846,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,1664505300,19379.0,19411.2,19379.0,19388.5,2.37032335,45952.75674194,38.37036703075965,-20.548128456772247,-10.896903217389216,-9.651225239383031,22.139188290150855,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,1664505600,19389.7,19410.3,19387.2,19401.9,1.09814793,21300.847321869,40.67713629280709,-21.709297950699693,-13.05938216405131,-8.649915786648382,23.102487189712367,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,1664505900,19402.5,19402.6,19382.0,19385.0,1.33919941,25965.542253,38.709267592013745,-23.428169293227256,-15.1331395898865,-8.295029703340756,24.0984429380116,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,1664506200,19385.0,19405.7,19383.5,19405.7,0.2302765,4466.633143222,42.38584145366972,-23.349454500999855,-16.77640257210917,-6.573051928890685,24.886518691711426,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,1664506500,19405.7,19405.7,19405.5,19405.6,1.05575144,20487.58509939,42.372617901927306,-23.061602339326782,-18.033442525552694,-5.028159813774089,25.618303320146982,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,1664506800,19405.6,19405.6,19375.2,19375.3,1.01868063,19762.616657191,38.457575068381104,-24.39839650747308,-19.306433321936773,-5.091963185536308,26.9312148481602,-35.714285714285715,1,0,0,0,0,0,0,0,0,0,-100,0,-100
4118,1664507100,19375.2,19385.6,19318.1,19371.4,25.59203671,494944.150880566,37.9712653453228,-25.461271862084686,-20.537401029966354,-4.923870832118332,29.01906678730754,-100.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4119,1664507400,19377.4,19385.0,19349.0,19352.4,2.18643158,42340.209597576,35.60881721504538,-27.18865310356705,-21.867651444686494,-5.321001658880554,30.957786445087212,-92.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,-100
4120,1664507700,19361.9,19388.1,19361.5,19388.0,5.30359494,102821.640931896,42.79094410033056,-26.19666369879269,-22.733453895507733,-3.4632098032849576,32.607554747237465,-85.71428571428572,1,0,0,0,0,0,0,0,0,0,100,0,100
4121,1664508000,19388.0,19411.4,19387.6,19410.0,5.47989843,106259.589474053,46.74416629441635,-23.838186633740406,-22.954400443154267,-0.8837861905861395,33.05623442357358,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,100,0,100
4122,1664508300,19402.2,19419.6,19402.1,19402.5,0.47674792,9251.256008793,45.587636600709544,-22.15458714565102,-22.794437783653617,0.6398506380025957,33.116040313960426,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
4123,1664508600,19402.1,19402.2,19391.7,19391.9,0.42264966,8197.046979992,43.93319499688788,-21.212887930312718,-22.478127812985438,1.26523988267272,33.39268399532696,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
4124,1664508900,19393.6,19397.4,19361.0,19394.6,3.33250472,64536.501480213,44.48584563515482,-20.087693370544002,-22.00004092449715,1.912347553953147,34.23274632961757,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
4125,1664509200,19395.4,19404.3,19392.2,19392.3,0.39810876,7721.879049403,44.08718259996386,-19.122658789292473,-21.424564497456213,2.3019057081637406,34.697523365468946,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4126,1664509500,19392.6,19395.1,19380.2,19384.3,1.25595809,24354.360528521,42.65531103130164,-18.633456631108857,-20.866342924186743,2.232886293077886,35.357186431605,28.571428571428573,0,0,0,0,0,-100,0,0,0,0,0,0,0
4127,1664509800,19389.5,19391.9,19350.0,19370.0,0.97376313,18866.538794189,40.145400458269506,-18.904260265841003,-20.473926392517594,1.5696661266765908,36.48006044477204,28.571428571428573,0,0,0,0,0,0,0,0,0,0,-100,0,0
4128,1664510100,19364.2,19370.4,19341.9,19368.7,0.96503546,18681.198590113,39.91545848430191,-19.011900118246558,-20.18152113766339,1.1696210194168302,37.6467847039613,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,1664510400,19370.7,19396.0,19370.7,19396.0,5.16674093,100092.764285285,46.805940080738225,-17.29272814678552,-19.603762539487814,2.311034392702293,37.553458826276646,28.571428571428573,0,0,0,0,0,0,0,0,0,0,100,0,100
4130,1664510700,19394.9,19414.8,19394.2,19402.6,4.20298429,81530.024885153,48.34813340237089,-15.351242212684156,-18.753258474127083,3.4020162614429275,36.701730933163994,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,1664511000,19402.6,19428.6,19398.3,19428.6,0.38247014,7421.950678951,54.00528373566835,-12.10090172519267,-17.4227871243402,5.321885399147529,35.38614639910202,92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,100
4132,1664511300,19428.6,19434.8,19424.7,19428.0,4.60903319,89560.907655153,53.858685065394276,-9.408644279916189,-15.819958555455397,6.411314275539208,33.93208657687442,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,1664511600,19427.9,19434.3,19416.1,19434.3,0.42389906,8233.083768268,55.23281422397769,-6.781932559337292,-14.012353356231776,7.230420796894483,32.821476776367426,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,1664511900,19429.9,19442.6,19423.5,19442.6,1.36302271,26490.853416799,57.047687739312956,-4.115243573101907,-12.032931399605802,7.9176878265038955,31.45693107923426,42.85714285714286,0,0,0,0,0,100,0,0,0,0,0,0,100
4135,1664512200,19433.7,19442.2,19433.7,19440.8,0.19461688,3783.192469277,56.51261714358807,-2.041330252563057,-10.034611170197254,7.993280917634197,30.18985293189632,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,1664512500,19425.9,19440.2,19425.9,19437.2,0.51303417,9971.83553766,55.39357330714252,-0.5702508693902928,-8.14173911003586,7.571488240645568,29.267108612981925,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,1664512800,19436.6,19447.4,19434.9,19447.4,6.54955372,127339.49037922,57.9351508775202,1.220321483717271,-6.269326991285235,7.489648475002506,28.08081119793306,64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,1664513100,19444.6,19457.5,19444.5,19457.5,1.13915842,22156.968136579,60.3445811442791,3.243666493162891,-4.366728294395609,7.6103947875585005,26.527926872524482,71.42857142857143,0,0,0,0,0,0,0,0,0,0,100,0,100
4139,1664513400,19457.5,19457.5,19450.1,19453.5,0.08681943,1689.059393807,58.90553593315965,4.598265165008343,-2.5737296025148186,7.171994767523161,25.08596285607366,78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
4140,1664513700,19457.4,19457.5,19425.0,19427.7,1.82028092,35386.14964751,50.53467649741514,4.110984937080502,-1.2367866945957544,5.347771631676257,24.6779336688628,85.71428571428572,1,0,0,0,0,0,0,0,0,0,-100,0,0
4141,1664514000,19427.4,19433.5,19425.0,19433.5,0.08839616,1717.267231837,52.17987247333158,4.023058977021719,-0.18481756027225948,4.207876537293979,24.29904942359557,85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,1664514300,19433.4,19441.6,19430.1,19441.2,4.3729372,84994.519783146,54.35057118110491,4.369063488309621,0.7259586494441166,3.6431048388655043,23.525135439362487,85.71428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,1664514600,19441.3,19451.9,19438.4,19444.1,2.06808998,40208.481311581,55.17583532975805,4.775422036993405,1.5358513269539742,3.2395707100394304,22.291971771242338,78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,1664514900,19444.2,19460.8,19444.1,19459.5,0.1710416,3327.095910424,59.37583700185455,5.9669401608771295,2.4220690937386053,3.544871067138524,20.72350735188542,100.0,1,0,0,0,0,0,0,0,0,0,100,0,100
4145,1664515200,19460.5,19488.0,19460.5,19488.0,0.67592339,13167.885607095,65.76837845553686,8.553052826602652,3.648265840311415,4.904786986291237,20.33108891922123,100.0,1,0,0,0,0,0,0,0,0,0,100,0,100
4146,1664515500,19489.0,19494.6,19476.5,19478.8,0.78486825,15297.648189589,62.35720786764972,9.998668641554104,4.918346400559953,5.0803222409941515,20.202569199436432,92.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,1664515800,19472.2,19484.4,19472.2,19484.3,24.62100499,479471.078475118,63.573568830050895,11.385904358325206,6.2118579921130035,5.1740463662122025,19.85798190758802,92.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
4148,1664516100,19484.4,19484.4,19458.7,19472.9,8.73790063,170152.724407012,59.296589012181066,11.711109273182956,7.311708248326994,4.399401024855962,18.85787675859107,85.71428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0
4149,1664516400,19471.1,19471.2,19456.7,19468.6,5.83239221,113535.301861039,57.71923398171427,11.601596088581573,8.16968581637791,3.4319102722036625,17.830945606455963,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
4150,1664516700,19468.1,19482.8,19468.1,19481.0,3.38917901,66011.449135176,60.94555877077329,12.133946287714934,8.962537910645315,3.1714083770696195,17.389610311785123,35.714285714285715,1,0,0,0,0,0,0,0,0,0,100,0,100
4151,1664517000,19474.2,19484.5,19474.2,19478.3,1.82364509,35524.783443308,59.87420776807439,12.281299447142374,9.626290217944726,2.6550092291976473,17.05369844591608,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
4152,1664517300,19474.1,19479.1,19459.0,19464.7,6.16330928,119965.944471332,54.66185379627761,11.472323099056666,9.995496794167114,1.4768263048895527,15.926142881210282,35.714285714285715,1,0,0,-100,0,0,0,0,0,0,0,0,0
4153,1664517600,19464.1,19464.2,19443.1,19445.7,6.73275994,130986.653511169,48.33155428455627,9.583911727389932,9.913179780811678,-0.32926805342174603,15.43911612560626,35.714285714285715,1,0,0,0,0,0,0,0,0,0,-100,0,0
4154,1664517900,19445.7,19490.2,19445.7,19475.0,17.64037485,343490.397086393,56.665849704218644,9.710160263934085,9.872575877436159,-0.16241561350207334,14.87699218507008,35.714285714285715,0,0,0,0,0,0,0,0,0,0,100,0,0
4155,1664518200,19475.1,19490.3,19475.1,19485.6,0.22223602,4330.453945516,59.22813230606586,10.343716148676322,9.966803931684192,0.37691221699212996,14.359197204269574,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
4156,1664518500,19487.0,19491.7,19464.1,19465.0,6.47308076,126130.211439212,52.705823137380236,9.529224291753053,9.879288003697964,-0.3500637119449106,13.342359164095226,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,-100
4157,1664518800,19469.0,19475.4,19458.9,19460.2,1.40169938,27286.497635645,51.288553463974814,8.497059475288552,9.602842298016082,-1.1057828227275301,12.625672364565395,21.42857142857143,0,0,0,0,0,-100,0,0,0,0,0,0,0
4158,1664519100,19460.1,19460.1,19419.5,19434.2,12.83075008,249353.546009821,44.33429961155154,6.04411675121446,8.891097188655758,-2.8469804374412977,13.46977564433047,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,-100,0,0
4159,1664519400,19435.4,19449.6,19431.7,19449.6,0.44615775,8673.837326052,48.76553059229386,4.928603535583534,8.098598458041312,-3.1699949224577786,14.253585832683756,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,1664519700,19448.1,19449.7,19437.0,19444.2,4.87140047,94722.250963885,47.342400162086754,3.664761043677572,7.2118309751685645,-3.5470699314909924,14.975694281325605,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,1664520000,19444.3,19444.3,19426.5,19428.6,1.82530713,35471.805900689,43.40186119271689,1.6899268361594295,6.1074501473667375,-4.417523311207308,16.012403840245465,-14.285714285714286,0,0,0,0,0,0,0,0,0,0,-100,0,-100
4162,1664520300,19431.1,19434.6,19414.5,19414.5,1.6032557,31139.430090529,40.14904327725568,-0.7470628546725493,4.73654754695888,-5.483610401631429,17.36285072583875,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,-100
4163,1664520600,19414.5,19461.5,19414.5,19456.8,0.25381151,4938.181935457,51.816056251629405,-0.1886268006019236,3.751512677446719,-3.9401394780486427,17.106306457237164,-50.0,0,0,0,0,0,0,0,0,0,0,100,0,0
4164,1664520900,19450.1,19458.8,19450.0,19457.9,4.51461249,87830.648826527,52.077671765616394,0.3265490630401473,3.066519954565405,-2.7399708915252576,16.86808677924997,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,1664521200,19456.9,19457.4,19445.4,19445.4,2.95911987,57560.076971607,48.83295937908992,-0.004004123547929339,2.452415138942738,-2.4564192624906673,16.832573372130856,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,1664521500,19446.6,19462.0,19442.9,19461.9,23.70922684,461128.813162472,52.99606543063372,0.7085544711480907,2.1036430053838084,-1.3950885342357178,16.538205823825862,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,1664521800,19466.0,19518.1,19466.0,19517.2,4.12649798,80393.436874681,63.6660854850423,4.550399719031702,2.592994348113387,1.9574053709183152,16.80213875159266,28.571428571428573,0,0,0,0,0,0,0,0,0,0,100,0,100
4168,1664522100,19517.1,19559.9,19516.5,19548.6,2.39596517,46783.379100366,68.0948358950398,9.449160476280667,3.964227573746843,5.484932902533824,18.129660955639828,35.714285714285715,0,0,0,0,0,0,0,0,0,0,100,0,0
4169,1664522400,19547.9,19560.0,19511.9,19519.7,3.21322945,62779.35743303,60.754735078625274,11.574347153316921,5.486251489660859,6.088095663656063,19.149420011341444,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,1664522700,19523.2,19573.0,19523.0,19573.0,33.52811649,655491.570774449,67.6752324440127,16.323947848191892,7.653790761367066,8.670157086824826,20.399577926801808,50.0,0,0,0,0,0,0,0,0,0,0,100,0,100
4171,1664523000,19573.0,19600.0,19557.7,19577.3,107.37036793,2102465.18579313,68.1629946905996,20.228946451748925,10.168821899443438,10.060124552305487,22.117793561931567,57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,1664523300,19581.1,19600.0,19575.0,19593.3,7.34568023,143944.315847689,69.97827865713361,24.11094339088595,12.95724619773194,11.15369719315401,23.71327950883777,64.28571428571429,0,0,0,0,0,0,0,0,0,-100,0,0,0
4173,1664523600,19593.0,19609.0,19575.2,19598.9,10.6584622,208801.431862109,70.6099133219282,27.31984519744219,15.829765997673992,11.4900791997682,25.37514109483318,71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,1664523900,19599.2,19637.4,19599.2,19615.2,12.58016379,246774.633622229,72.4282683063329,30.590990151369624,18.782010828413117,11.808979322956507,27.42501616080975,78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,1664524200,19615.2,19633.4,19581.7,19584.3,12.64380119,247903.203669638,64.30587500739846,31.08273866846139,21.24215639642277,9.840582272038617,28.431022362790383,78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-100
4176,1664524500,19585.0,19612.6,19558.8,19558.8,2.02974975,39796.299638859,58.47770004569415,29.65925055335174,22.925575227808565,6.7336753255431745,28.323320585134503,78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-100
4177,1664524800,19563.3,19600.5,19563.3,19577.0,43.66623437,855035.493544535,61.181860958343236,29.302532924648403,24.20096676717653,5.101566157471872,28.223311791596903,78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,1664525100,19571.5,19600.0,19571.5,19598.5,1.45952775,28603.364953958,64.15194338169286,30.000944378905842,25.360962289522394,4.639982089383448,28.13044648331199,57.142857142857146,0,0,0,100,0,0,0,0,0,0,100,0,100
4179,1664525400,19596.1,19600.0,19560.0,19560.1,0.95591773,18706.053553695,55.92204813793599,27.989536835986655,25.886677198815246,2.1028596371714094,27.493696156181926,57.142857142857146,1,0,0,0,0,0,0,0,0,0,-100,0,-100
4180,1664525700,19560.1,19564.7,19560.0,19564.7,0.13457937,2632.517882141,56.63965813194135,26.37159708587933,25.98366117622806,0.3879359096512687,26.902427995275442,57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
4181,1664526000,19564.7,19593.0,19564.6,19579.1,1.52871335,29927.22160515,58.89568285043975,25.66612348803028,25.920153638588506,-0.25403015055822564,27.205713109922012,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4182,1664526300,19579.0,19579.0,19554.0,19567.5,0.72978193,14273.138845186,56.3521249182369,24.1591027145696,25.567943453784725,-1.408840739215126,26.960578542694613,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
4183,1664526600,19567.5,19574.1,19562.5,19568.2,38.75246691,758400.228966931,56.474284861322325,22.75263811646073,25.004882386319927,-2.2522442698591973,26.732953587412027,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
4184,1664526900,19568.2,19579.3,19554.1,19559.0,3.31531333,64886.125622039,54.32239949694859,20.854091087199777,24.174724126495896,-3.320633039296119,26.087142313437635,28.571428571428573,1,0,0,0,0,0,0,0,0,0,0,0,0
4185,1664527200,19559.6,19560.2,19533.7,19536.3,3.03493875,59322.084842736,49.32798606836551,17.77941417643524,22.895662136483764,-5.116247960048526,24.530094242923433,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,-100,0,-100
4186,1664527500,19536.3,19551.7,19536.3,19545.2,3.25321694,63579.20588556,51.22156007593218,15.66388910803289,21.44930753079359,-5.785418422760699,23.08426389173167,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
4187,1664527800,19545.1,19572.0,19545.1,19572.0,117.36844499,2295360.430520479,56.49379540223799,15.399688605160918,20.239383745667055,-4.839695140506137,22.53586030818487,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,100,0,100
4188,1664528100,19572.0,19607.1,19572.0,19607.1,12.00821744,235289.276539937,62.24890317178999,17.115580166017025,19.61462302973705,-2.4990428637200246,23.101187199956478,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,100,0,100
4189,1664528400,19607.9,19629.9,19607.9,19629.9,1.40224543,27516.406073141,65.44638554995684,19.674598528024944,19.62661812939463,0.047980398630315335,24.175773463829877,-71.42857142857143,0,0,0,0,0,0,0,0,0,-100,100,0,100
4190,1664528700,19629.9,19630.0,19600.0,19600.0,196.94117809,3860096.968614689,58.45416567813352,19.761962907137786,19.65368708494326,0.1082758221945248,24.782377589149394,35.714285714285715,0,0,0,0,0,0,0,0,0,0,-100,0,-100
4191,1664529000,19600.0,19608.3,19583.6,19602.0,146.29595383,2867069.578126145,58.77146620328413,19.755408762899606,19.67403142053453,0.08137734236507654,24.574081493546025,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,1664529300,19602.0,19602.2,19587.5,19587.7,169.18432185,3316347.172303701,55.50721573800562,18.707626708750468,19.48075047817772,-0.7731237694272508,24.38066369048575,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,1664529600,19587.6,19600.0,19561.2,19561.2,101.56349586,1989930.368957423,49.96851486584053,16.11167689533613,18.806935761609402,-2.695258866273271,23.056246190061024,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,-100
4194,1664529900,19556.1,19556.2,19542.8,19556.1,14.00573993,273818.217659069,48.9560640213231,13.56715739671563,17.758980088630647,-4.191822691915018,21.67388347758636,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,1664530200,19556.1,19556.1,19541.5,19556.0,0.4281286,8369.102606269,48.935127104238205,11.385336491435737,16.484251369191664,-5.098914877755927,20.437122768652852,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,1664530500,19551.5,19556.1,19540.6,19542.4,0.43170971,8441.008362892,46.050659379303276,8.716118861357245,14.93062486762478,-6.214506006267536,19.32322709878191,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,1664530800,19542.0,19542.1,19533.6,19533.6,0.43396132,8478.171710347,44.23377450256279,5.966587490438542,13.137817392187532,-7.17122990174899,18.56493265254022,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,1664531100,19532.1,19533.7,19512.2,19529.9,4.48113591,87468.459190624,43.4574214831773,3.4819849089362833,11.206650895537283,-7.724665986601,18.629864691278378,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,1664531400,19523.7,19541.3,19520.4,19538.1,0.73991639,14453.575442525,45.73071823967579,1.9397039740615583,9.353261511242138,-7.41355753718058,18.32184145964309,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1664531700,19538.0,19538.1,19509.0,19509.0,5.58381377,109058.098902449,39.63988476654773,-1.0415308894735062,7.274303031099009,-8.315833920572516,18.434704060030803,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,-100,0,-100
4201,1664532000,19512.0,19525.0,19509.1,19525.0,2.21550143,43234.175809104,44.05217044512316,-2.4754449810534425,5.324353428668519,-7.799798409721961,18.539505046105113,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,100
4202,1664532300,19526.2,19550.1,19524.3,19550.1,8.71074703,170269.901835402,50.20201017315449,-2.114260536214715,3.836630635691872,-5.950891171906587,17.41484599954966,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,100,0,100
4203,1664532600,19550.1,19556.1,19550.0,19550.0,6.49199239,126919.101571863,50.17834510004544,-1.8094655072782189,2.7074114070978537,-4.5168769143760725,16.231473574605342,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,1664532900,19550.0,19561.2,19550.0,19561.2,3.95279005,77297.367047265,52.85869242052576,-0.88330193584261,1.989268738509761,-2.872570674352371,15.355101019684408,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,100,0,100
4205,1664533200,19559.8,19561.7,19550.0,19550.0,48.91244935,956258.899152714,49.963921978737744,-0.7950639890259481,1.432402193002619,-2.227466182028567,14.564002335780511,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,1664533500,19550.0,19550.1,19483.9,19488.0,14.08388065,274753.06037756,37.666558591582856,-4.390477350330912,0.2678262843359127,-4.658303634666824,15.601649663587306,-100.0,0,0,0,0,0,0,0,0,0,0,-100,0,0
4207,1664533800,19498.0,19541.9,19498.0,19538.0,1.9996553,39052.283940452,48.64417796728005,-4.269359901001735,-0.6396109527316168,-3.629748948270118,16.56517932512219,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,100,0,0
4208,1664534100,19538.0,19538.0,19503.9,19511.0,1.310151,25566.274462438,44.125087018722844,-5.730000368570472,-1.6576888358993882,-4.072311532671084,17.45988543940458,-7.142857142857143,1,0,0,0,0,0,0,0,0,0,-100,0,0
4209,1664534400,19511.0,19551.8,19508.1,19526.3,1.54049099,30094.419941986,47.12287162252633,-5.938859999398119,-2.5139230685991345,-3.4249369307989843,17.580518301155752,-7.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
4210,1664534700,19527.2,19534.0,19507.8,19529.1,0.80629212,15738.998617627,47.676138456296144,-5.881882073525048,-3.187514869584317,-2.694367203940731,17.702928817748038,-7.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
4211,1664535000,19519.9,19520.0,19478.0,19491.1,2.85024539,55550.952825483,41.35235145018737,-8.029918235988589,-4.155995542865171,-3.8739226931234176,18.747317678139762,-42.85714285714286,1,0,0,0,0,0,0,0,0,0,-100,0,0
4212,1664535300,19490.2,19493.4,19448.9,19483.5,4.15057719,80774.972447003,40.20378074188642,-10.124713494893513,-5.349739133270839,-4.774974361622673,20.41872802305628,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4213,1664535600,19481.4,19485.7,19464.9,19485.7,0.6900915,13439.298402239,40.71709200884036,-11.575354495300417,-6.594862205676755,-4.980492289623662,21.97075191476447,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4214,1664535900,19489.2,19491.2,19460.7,19466.5,0.52751025,10270.124541847,37.677259799851214,-13.762902414193377,-8.02847024738008,-5.734432166813297,23.09884436096569,-50.0,1,0,0,0,0,0,0,0,0,0,-100,0,0
4215,1664536200,19469.6,19469.6,19448.9,19448.9,1.60672205,31261.262808878,35.09104117136723,-16.42537516477023,-9.70785123085811,-6.717523933912121,24.441999813460033,-71.42857142857143,1,0,0,0,0,-100,0,0,0,0,0,0,0
4216,1664536500,19449.3,19472.4,19448.0,19470.3,0.45717427,8894.822403257,40.44403769188962,-17.131553296319908,-11.192591643950468,-5.938961652369439,25.51983757142029,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
4217,1664536800,19469.8,19475.0,19450.0,19469.1,1.14238665,22244.718026663,40.24361749393394,-17.600150035996194,-12.474103322359614,-5.12604671363658,26.356876692203144,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
4218,1664537100,19475.0,19475.0,19467.0,19474.9,1.35030378,26294.050344387,41.74621464954664,-17.45865211069031,-13.471013080025752,-3.987639030664557,27.134127304358653,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
